iterations,loss,generated_seq
328000,2.6873309659116615,$He the the trone the go the trone the trond the trone go the go the the tree go the the go goonght the trone the trond the go the the ttt gowe the the tre he trond gon the the g ofr the tt got the the
328500,2.6867546888966154,"=a ithe crook V hir I che gould” in Vould reit him, hise the c his him, him, hised hing hise it it hiuld the c him hised him hised the c him, hised him, hised him, hised hised him, hised him, hirt him,"
329000,2.668089404201385,"""at the boulldighe boull t not come. oblit co a co a co a co the boulld now bomelo ta co all a coo t co be bo You boull t not be boulll allf rererereenough bene to be hou e come. Youchenougo be bu to b"
329500,2.677932651112124,"9shernong of to the he wing the be to to the to ther.

“I Theroo to the wing ther.

“I goutting of therng of ther.

“I Hoo the rv of the wing lo the joor to the welo ing of the joo the wing of the wing"
330000,2.6647866378341507,", mow and and and and and and and and and and and and and and and and and and and and and and and jowerere his he fo ling and and and herst live to and the fo and and he fil fo herst gowerand had the a"
330500,2.6474370288146347,The band in the bet the bet on the the the blixe the bet the be were was and de the bulee blelixh ing the bulee bund the band de ouled the tand the bene were the the the the bet the bet the bet the be 
331000,2.6554179398554245,8o and the say and and the the the and the s the say and the the care and the said the the say and the che and the  and the pand the leang the so the sand the say and the sand sto and the san the the c
331500,2.651391948467158,"* ware. I come to I I I I I co could and I I I I I I co that that I I I I I I I I would the c and woulded war the do I alok and I wouldook the warouldeshlt I I co touldeling I I I I I co the woulded-
r"
332000,2.6550648663784924,_ Ther and him buld bome was ioshe him is inor warom in the rould is the the  ou The wousener and ing the bull touseluve hou inork the bull ou the bull and in the bou the bousat the boue him be his the
332500,2.6648546591948197,"‘art and and the cho the can’te cas and and and and and and and and and and and and and and oo and and and and and and and the c—ve and _ahe——ousee——n’t the cas was and and was
 do and and and the came"
333000,2.6706619155433153,d 4t 4t 4t 4t 4t 4t 4t Jaren 4t 4 haverand hert Jarert Jaren the 4 4 thent Jor the 4 4t 4t Jare 4 and and 4t Jof com 4 4 and and hert and then ahert Jarert Jare 4 4 4 4t Jare 4 awe thert Jorat 4t Jor a
333500,2.6760505607321114,/. an and and and and and a Jand and and and and and and as are and and wan and e buc the cas ain the  an and and and a Jand and and and and and wandecom an the cin and se and and and and and and ande 
334000,2.6790016714319895,G ared war the the the the this the the the the aras and the tho the the the the the arllled an the the the the mard the the the the sar as and the the the the the the the aras the the the the then was
334500,2.672364537047829,r the the was the      the the            He  and the                                                  the the with was the                        C                                                   th
335000,2.6661552121963594,":

“You’s was hat was hat have is ing in said the said. “Th thad aladhand aloo



 h ge .

“Yo

“Yo

“Yo

“Youpd have as and allo



e withe gou the goowo

the chane said. “I gou said.

“Yo

“Youd is

"
335500,2.6488585042843513,[t it it and Jand Jand haverone and and is and have the buere hand hime thand sto the bandg and the bus it were the and have m and Jand have inedoué to the mand and we and have and and the bu se ist ha
336000,2.678189345343531,És his ingo the moree moreye me mand the in the morey intome mor in the ining ind the bmin the in intor me into ing ing ing int the int in the in the in the int the moree more mor in to the in the more
336500,2.6930251969006496,éene                                                                                                                                                                                                     
337000,2.7061716970601783,Qng the heed the ther of the the the the he heee che said. the her he hee cheroo he hint inthe the there Nou the her the the ther in the to histing the heed the the the hint heed the he hee whenere hin
337500,2.700413834561165,"* the car the carould to the carould.”

“I me trone are of the caree the carould torke orould said.”t

 the caree the the caree careeetree caroutre?”

“Whed”
or and the the the the the the carould the "
338000,2.6842841297320024,ü   of good to the the The the the ong the The the Foor toring the the the the the The the Foflfight-le the the Fing and the Foongith the the    the Foorand to-es and to-denovith the Fofrood tongith th
338500,2.6806443963208606,the me                                                                                                                           pon                                                                     
339000,2.6775835781046187,"me hen hen mand hime here he mene heeee he he he heeerul she he he him, here he heeer soo heen Bupppe himere he heeeen hentpesto the hen Bupppe hen soore heee he heee heee heen he hand hen Bupppppest’J"
339500,2.664381322292713,"‘s She bull’s an saine and""the said swin said saine and""the said sty There was so and""bope said to said the bull’ng sainet  Ther wan saine sull th tablinstu and""e bull’ng said to said the bull’ng saine"
340000,2.6756828661285605,"I Bus fe hand and of it sat ing and lighe said wer, at and ale walk pe ward and and and and hen ord sat and and hen we walight frse sab es and sut ipg and of s. sud ablighe wead and walk and of se pu o"
340500,2.68144542806566,: “ok to to to the box the to to to to the box to to to the bull ars one to to to the “HI “HTNe box to thato to the to there thichiereuecd and to the bullo this to to the bull des to to the bullo this 
341000,2.665637203272872,  would the the wom the was tonally  tone. the wom the tor the was was the worly and wer townce the wo the wound to ly the was the wou the the to the women tow torly the wound to t we to the tomes woul
341500,2.6598878276564424,. I at have and have and and have have But and he and and thereave and her and and and and and and and he and and and he and heave have and and heave and and have andere and and h have and and heave an
342000,2.6750113385088756,"7e ad had he bad had had he bad had the bad had the bad had had ray band hand po berad and have whone ad theave bad po thre said chey havit E

Tt to onon and and had the head he have bad heavithead the"
342500,2.667980130146295,Cd po that that that that that that wit that that that that that that and that that that thas thera that that that that that that t athat to that that that that that that that that wit that that that t
343000,2.6689192213616924,;oung he hiowe heeee had whe wit in whe at and whe he hee he he he hing whe he hing whe hio he hias fingere whe he he heeeeee he he he he he he he he he heeeeme head in and a in in he he hiowe he he se
343500,2.6738289059364315,be the are pou e be pear po the pene po pee said the bul the by the py the and and the barenene beand the bye pu y and the bye peare pullfwhe the powe bull and and the be bul said the p and y the bye b
344000,2.6701924476679735,é areat the cand the trear they that and aread hand had they That and ar said that Gat had and they areat they sorajand the they and said hand had that had the the the treat tou the at are some ar the 
344500,2.6686267075559504,ùer to the mand tomen the mand the mand he the m the mand toor to to then ander to to then and to then and to then ther ande macker mand the map the th mand ther mand toon ther and mo then hade. the cu
345000,2.6510078415871163,r on the U be U the the U the U hen in the U the in the ro Jon the U the U hen the U the U the the U the the on the Ut the band the U the U the the the U hased the the U the one oaqe in the U the U the
345500,2.651890161005619,“‘oull prll t when and the we was he the the othe the waid when and the was the we was the the   Foon. The twhe the have the wad the the the said and the was the the the  sad and the the the twt Je was
346000,2.6493736652606237,‘mof and and and and and and and are and and anded and and a and and anded and and and and and the pand wipg and and and and and and and and and and here anded and and and and and and and and and and a
346500,2.6471105626270357,íseedany the mand the mand the can’s the mand the in the many The mand theman’t torl the many con the Das had and the panderedearly themand the mand the many The ply themed the poneread andered and the
347000,2.658553128377136,üing the wigh we of the wive of wighe wing ande wing thenthen withat Ifw. Ifpe wened when wing of wing thenthen withe of thenthe wing lith of withe of then wigh withe withe of of thent. thenthe with li
347500,2.6359468868700686,æ pis shind the sh Jof shat st I sh Jor the ps shind she por s Jore sh Jore sh Jore the and shat and I sh Jor stis ware th pore was not st shat she pe sh said show she sh Jore the sh Jore th said show 
348000,2.6312500817330546,"“‘yerererererer the rer.

I said.

I do the bererer the bull t dore the ber. Oould the bert.

I sher.
I shervaid. ‘ably to the bull t do do the bererer eresererverert. ‘erererererererer ervererer ereer"
348500,2.651232403688094,ng horom his he he hall om the bull ou th bull om Ere the bullfs it the bull burblo the bullfngets cas frthe bull t bom the bull ou bullfoks of the buron the bull kng the bullfs the bull om horom Ep hi
349000,2.6373527531171317,"o the bull te, he sies sime bom he sies aay I’d iull ofd the bull t se the bullokesties ing ande bu e the bull the bou ing ande the bu sit the bull tull ofd the hime the bull tay ande the shiung of the"
349500,2.664249489091196,bou stin all a me  the bu bull at the bulld at the ball a bat of the me was the be ofile and the bulld at and be be the boll a bandine s afinthe my the be wing and wh am and and G bu and the ball a the
350000,2.6572709208261123,He                                                                                                                                                                                                       
